Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2023-06-30,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,3750009448.8
2023-07-30,5145510.4262053,385090.259280329,42404.7420871393,0,173659.357322604,0,0,398855.431725101,0,266.597678103369,5910.49216323018,0,0,0,0,-2769.22650953712,3732096129.47428
2023-08-29,5124674.61626172,392051.767746845,42282.7556307039,0,172730.622270856,0,0,711463.791598944,0,265.162945951453,5785.52258087097,0,0,0,0,-5098.53269626312,3715254888.94892
2023-09-28,5087478.18383454,391839.303053266,42145.7990949102,0,171811.331081262,0,0,826826.74163798,0,264.94932048435,5640.26868223185,0,0,0,0,-5934.09137932953,3692895546.21423
2023-10-28,5073575.74079583,392366.431543034,42354.0836062667,0,171039.093562334,0,0,898302.383362341,0,262.477404260801,5533.80418502747,0,0,0,0,-6473.22200311502,3676920985.22768
2023-11-27,5078479.52733432,394745.935849592,42396.3886582602,0,170352.017014944,0,0,950017.949498727,0,260.519023639227,5426.50976558289,0,0,0,0,-6843.33878410046,3667775568.40721
2023-12-27,5090014.95921663,398677.849456447,43102.5787115473,0,169463.585622967,0,0,992124.039457723,0,259.647862732021,5393.51780558285,0,0,0,0,-7095.89626437861,3660260122.20727
2024-01-26,5089842.2544375,401775.914005967,43585.9893456189,0,168850.743581643,0,0,1028380.47219069,0,261.222032850527,5243.9022724027,0,0,0,0,-7336.51280710864,3652229406.47966
2024-02-25,5055646.92802952,401876.136484285,43481.5892156884,0,167928.962240455,0,0,1056393.27573,0,261.324286435275,5125.34094708807,0,0,0,0,-7528.09288195489,3628090801.21118
2024-03-26,5032308.2128771,402084.594350977,43515.8534654183,0,167172.61527902,0,0,1079164.44236276,0,258.921100872364,4983.01794192375,0,0,0,0,-7645.30865803959,3610720017.90901
